user_id,duration_text,condition_text,threshold_text,trial,block_id,block_trial_id,gaze_entropy_limit,center_distance,gaze_entropy_limit_norm,center_distance_norm
13,long,no distraction,none,1,9,9,0.36,0.3727715843713806,1.5967660985030099,0.58251774957999
13,long,no distraction,none,1,10,10,-0.0,0.7063912929014592,-0.8637204181268637,3.0193888419706485
13,long,no distraction,none,2,0,11,0.21,0.5080818590481898,0.5715633832405626,1.5708697216986514
13,long,no distraction,none,2,1,12,0.34,0.2931097198095123,1.4600724031346837,0.0006405704047235889
13,long,no distraction,none,2,2,13,0.36,0.3391618488145269,1.5967660985030099,0.33702088321603224
13,long,no distraction,none,2,3,14,0.17,0.46237142104984513,0.29817599250391,1.236985235468909
13,long,no distraction,none,2,4,15,0.37,0.3219555669059683,1.665112946187173,0.21134038557627602
13,long,no distraction,none,2,5,16,0.25,0.3656823463190409,0.8449507739772152,0.5307355591544357
13,long,no distraction,none,2,6,17,0.36,0.3920356972877814,1.5967660985030099,0.7232293403111303
13,long,no distraction,none,2,7,18,0.2,0.45013483812833976,0.5032165355563994,1.1476050986585287
13,long,no distraction,none,2,8,19,-0.0,0.6811828496766652,-0.8637204181268637,2.835257853878459
13,long,no distraction,none,2,9,20,0.26,0.2540706901229839,0.9132976216613784,-0.284513695022928
13,long,no distraction,none,2,10,21,0.36,0.24765100623209574,1.5967660985030099,-0.33140523558843654
13,long,no distraction,none,2,11,22,0.32,0.2452802715164583,1.3233787077663572,-0.3487218831022121
13,long,no distraction,none,2,12,23,-0.0,0.14128864138160147,-0.8637204181268637,-1.1083118918662371
13,long,no distraction,none,2,13,24,-0.0,0.17061469714028923,-0.8637204181268637,-0.894104470347134
13,long,no distraction,none,3,0,25,0.29,0.2908912225027915,1.1183381647138677,-0.01556408362819917
13,long,no distraction,none,3,1,26,0.37,0.28906362985736733,1.665112946187173,-0.028913437915217697
13,long,no distraction,none,3,2,27,0.13,0.42465233828049265,0.024788601767257334,0.9614723083786361
13,long,no distraction,none,3,3,28,0.13,0.4003070625099893,0.024788601767257334,0.7836461870658135
13,long,no distraction,none,3,4,29,-0.0,0.40215760193800393,-0.8637204181268637,0.79716315240736
13,long,no distraction,none,3,5,30,-0.0,0.4235676735571797,-0.8637204181268637,0.9535495506949758
13,long,no distraction,none,3,6,31,-0.0,0.41825171937729017,-0.8637204181268637,0.9147200249258823
13,long,no distraction,none,3,7,32,0.32,0.5073461055073415,1.3233787077663572,1.5654955292005013
13,long,no distraction,none,3,8,33,0.08,0.35155903445795256,-0.31694563665355846,0.4275741165803639
13,long,no distraction,none,3,9,34,0.36,0.35458607813656023,1.5967660985030099,0.4496846665484809
13,long,no distraction,none,3,10,35,0.17,0.4337242287171068,0.29817599250391,1.027736461823657
13,long,no distraction,none,3,11,36,0.08,0.43329151833226126,-0.31694563665355846,1.0245757989453959
13,long,no distraction,none,4,0,37,0.34,0.26595194382083637,1.4600724031346837,-0.19772900293976842
13,long,no distraction,none,4,1,38,0.17,0.46384768738538273,0.29817599250391,1.247768383663575
13,long,no distraction,none,4,2,39,0.25,0.4100336846182143,0.8449507739772152,0.8546927218960674
13,long,no distraction,none,4,3,40,-0.0,0.4747637916628,-0.8637204181268637,1.327503298223522
13,long,no distraction,none,4,4,41,0.13,0.5088954442911857,0.024788601767257334,1.5768124232512295
13,long,no distraction,none,4,5,42,0.35,0.3786886249581315,1.5284192508188466,0.6257378135920523
13,long,no distraction,none,4,6,43,0.26,0.4382137967270701,0.9132976216613784,1.0605297837440109
13,long,no distraction,none,4,7,44,0.29,0.3988576662451743,1.1183381647138677,0.7730593069480035
13,long,no distraction,none,4,8,45,0.34,0.3825220807235297,1.4600724031346837,0.6537386699557735
13,long,no distraction,none,4,9,46,0.28,0.37705626430398875,1.0499913170297048,0.6138144997447899
13,long,no distraction,none,4,10,47,0.32,0.3403140385337828,1.3233787077663572,0.3454368662890205
13,long,no distraction,none,4,11,48,0.34,0.30024462408713487,1.4600724031346837,0.05275632237189304
13,long,no distraction,none,4,12,49,0.37,0.3421607299313977,1.665112946187173,0.35892572431614905
13,long,no distraction,none,4,13,50,0.23,0.2272372525903671,0.708257078608889,-0.4805141906795237
13,long,no distraction,none,5,0,51,0.19,0.190318620161498,0.43486968787223623,-0.7501803579838939
13,long,no distraction,none,5,1,52,-0.0,0.4461617269269463,-0.8637204181268637,1.118584151796043
13,long,no distraction,none,5,2,53,-0.0,0.4150065609843828,-0.8637204181268637,0.8910162913762445
13,long,no distraction,none,5,3,54,0.2,0.3905565647640006,0.5032165355563994,0.7124252565089546
13,long,no distraction,none,5,4,55,0.13,0.34145569196488923,0.024788601767257334,0.3537758887528
13,long,no distraction,none,5,5,56,0.17,0.3646728889200241,0.29817599250391,0.5233621411825111
13,long,no distraction,none,5,6,57,-0.0,0.35299766161220064,-0.8637204181268637,0.43808233547534964
13,long,no distraction,none,5,7,58,0.33,0.37772920051755743,1.3917255554505206,0.618729853256408
13,long,no distraction,none,5,8,59,0.33,0.39077755729659486,1.3917255554505206,0.7140394606478107
13,long,no distraction,none,5,9,60,0.06,0.2122907529599927,-0.4536393320218848,-0.5896884749032125
13,long,no distraction,none,5,10,61,0.31,0.26463451795183085,1.2550318600821941,-0.2073519266893638
13,long,no distraction,none,5,11,62,0.36,0.413061413749573,1.5967660985030099,0.8768082786427153
13,long,no distraction,none,5,12,63,-0.0,0.5062426430115995,-0.8637204181268637,1.5574354662346215
13,long,no distraction,none,6,0,64,0.13,0.4817949328432052,0.024788601767257334,1.378861129463585
13,long,no distraction,none,6,1,65,0.34,0.40724833841642244,1.4600724031346837,0.8343476119762954
13,long,no distraction,none,6,2,66,0.37,0.3569238120374489,1.665112946187173,0.4667602649592492
13,long,no distraction,none,6,3,67,0.28,0.37903407650977167,1.0499913170297048,0.6282611084648956
13,long,no distraction,none,6,4,68,0.28,0.45403658654704004,1.0499913170297048,1.1761047876403457
13,long,no distraction,none,6,5,69,-0.0,0.5053962333064588,-0.8637204181268637,1.5512530037180512
13,long,no distraction,none,6,6,70,-0.0,0.5141615473337139,-0.8637204181268637,1.6152778194666644
13,long,no distraction,none,6,7,71,0.37,0.38015384590284673,1.665112946187173,0.6364402825195437
13,long,no distraction,none,6,8,72,-0.0,0.49429580309356347,-0.8637204181268637,1.4701717102354581
13,long,no distraction,none,6,9,73,0.34,0.4470348679092624,1.4600724031346837,1.1249618685944975
13,long,no distraction,none,6,10,74,-0.0,0.4983420570312348,-0.8637204181268637,1.4997269163611002
13,long,no distraction,none,6,11,75,-0.0,0.5481267428893914,-0.8637204181268637,1.863371085783885
13,long,no distraction,none,6,12,76,0.32,0.3397878378081645,1.3233787077663572,0.34159331836823414
13,long,no distraction,none,6,13,77,0.35,0.3395493646203732,1.5284192508188466,0.3398514296165195
13,long,no distraction,none,7,0,78,0.37,0.3336263648844427,1.665112946187173,0.29658783796505295
13,long,no distraction,none,7,1,79,0.23,0.3755034347576244,0.708257078608889,0.6024721079849689
13,long,no distraction,none,7,2,80,0.26,0.438132608953605,0.9132976216613784,1.0599367608105505
13,long,no distraction,none,7,3,81,0.08,0.4769405014340948,-0.31694563665355846,1.3434027219762832
13,long,no distraction,none,7,4,82,-0.0,0.5370589292258724,-0.8637204181268637,1.782528034600162
13,long,no distraction,none,7,5,83,-0.0,0.511336090337908,-0.8637204181268637,1.5946397267526313
13,long,no distraction,none,7,6,84,-0.0,0.6122979419423932,-0.8637204181268637,2.3320992092670574
13,long,no distraction,none,7,7,85,-0.0,0.5640360375782536,-0.8637204181268637,1.9795779504755047
13,long,no distraction,none,7,8,86,-0.0,0.568397270842102,-0.8637204181268637,2.011433872041621
13,long,no distraction,none,7,9,87,-0.0,0.588717261379355,-0.8637204181268637,2.1598579497319204
13,long,no distraction,none,7,10,88,0.34,0.443175749949884,1.4600724031346837,1.0967735668938294
13,long,no distraction,none,7,11,89,-0.0,0.5677134703219074,-0.8637204181268637,2.0064391619629935
13,long,no distraction,none,7,12,90,0.23,0.44870388242884823,0.708257078608889,1.1371529146615267
13,long,no distraction,none,7,13,91,-0.0,0.39365057186951724,-0.8637204181268637,0.7350249299764022
13,long,no distraction,none,8,0,92,-0.0,0.436644391499572,-0.8637204181268637,1.0490663176077106
13,long,no distraction,none,8,1,93,-0.0,0.4825761272579506,-0.8637204181268637,1.3845672374606748
13,long,no distraction,none,8,2,94,-0.0,0.6745547451147477,-0.8637204181268637,2.7868439382994183
13,long,no distraction,none,8,3,95,-0.0,0.6550177870210249,-0.8637204181268637,2.6441393941895837
13,long,no distraction,none,8,4,96,-0.0,0.6423797687130679,-0.8637204181268637,2.551827037658082
13,long,no distraction,none,8,5,97,-0.0,0.6399322373817601,-0.8637204181268637,2.5339494417112984
13,long,no distraction,none,8,6,98,-0.0,0.6362840770680177,-0.8637204181268637,2.5073020459440185
13,long,no distraction,none,8,7,99,-0.0,0.5962570591657529,-0.8637204181268637,2.214931180714279
13,long,no distraction,none,8,8,100,-0.0,0.6076704132585873,-0.8637204181268637,2.29829817596342
