user_id,duration_text,condition_text,threshold_text,accuracy,resptime,missnumber,gaze_entropy_raw,gaze_entropy_limit,q1,q2,q3,q4,q5,q6,center_distance,accuracy_norm,resptime_norm,missnumber_norm,gaze_entropy_raw_norm,gaze_entropy_limit_norm,q1_norm,q2_norm,q3_norm,q4_norm,q5_norm,q6_norm,center_distance_norm
6,short,with distraction,filtered,1.0,0.8737012863159179,0,0.37,0.37,5.0,5.0,3.0,3.0,6.0,6.0,0.30043192984835726,0.3015113445777627,0.2353076772966233,-0.5488212999484517,0.8980172269587697,0.8980172269587697,0.5232045649263549,0.9610744623271419,-0.1690308509457034,-0.45876003760638046,0.5524257727735904,0.7337993857053429,0.4920657791207416
6,short,no distraction,none,1.0,0.694300651550293,0,0.35,0.35,4.0,4.0,1.0,1.0,1.0,1.0,0.31792313507307035,0.3015113445777627,-1.1074781632823893,-0.5488212999484517,0.6252018668700294,0.6252018668700294,-0.3737175463759682,-0.08737040566610348,-1.1832159566199232,-1.3057016454950832,-1.3973122487802576,-1.3627702877384937,0.8136671050372483
6,short,no distraction,static,1.0,0.7215842485427857,0,0.36,0.36,2.0,2.0,6.0,5.0,7.0,4.0,0.30525722860568916,0.3015113445777627,-0.9032646844981815,-0.5488212999484517,0.7616095469143996,0.7616095469143996,-2.1675617689806144,-2.184260141652594,1.3522468075656264,0.38818157028232214,0.94237337708436,-0.10482848367219183,0.580785936386329
6,short,no distraction,filtered,1.0,0.6553515672683716,0,0.35,0.35,5.0,5.0,6.0,6.0,6.0,6.0,0.3096873464218983,0.3015113445777627,-1.3990059995445598,-0.5488212999484517,0.6252018668700294,0.6252018668700294,0.5232045649263549,0.9610744623271419,1.3522468075656264,0.8116523742266735,0.5524257727735904,0.7337993857053429,0.6622401155212364
6,long,with distraction,none,1.0,1.0542752146720886,2,0.3,0.3,4.0,4.0,1.0,1.0,1.0,1.0,0.22653639809941747,0.3015113445777627,1.5868754378631833,2.0855209398041166,-0.05683653335182065,-0.05683653335182065,-0.3737175463759682,-0.08737040566610348,-1.1832159566199232,-1.3057016454950832,-1.3973122487802576,-1.3627702877384937,-0.8666113780249098
6,long,with distraction,static,1.0,1.0355663299560547,0,0.36,0.36,5.0,5.0,5.0,6.0,7.0,7.0,0.33520907520908644,0.3015113445777627,1.4468423464388651,-0.5488212999484517,0.7616095469143996,0.7616095469143996,0.5232045649263549,0.9610744623271419,0.8451542547285165,0.8116523742266735,0.94237337708436,1.1531133203941102,1.1314943328375167
6,long,with distraction,filtered,1.0,1.0632344484329224,0,0.19,0.19,6.0,5.0,3.0,6.0,6.0,6.0,0.20516597919881494,0.3015113445777627,1.653933908710858,-0.5488212999484517,-1.557321013839891,-1.557321013839891,1.420126676228678,0.9610744623271419,-0.1690308509457034,0.8116523742266735,0.5524257727735904,0.7337993857053429,-1.2595377067443583
6,long,no distraction,none,1.0,0.7690958380699158,2,0.25,0.25,4.0,4.0,1.0,1.0,1.0,1.0,0.21585792936777762,0.3015113445777627,-0.5476478286058928,2.0855209398041166,-0.7388749335736707,-0.7388749335736707,-0.3737175463759682,-0.08737040566610348,-1.1832159566199232,-1.3057016454950832,-1.3973122487802576,-1.3627702877384937,-1.0629506044380324
6,long,no distraction,static,1.0,0.8056229220496284,1,0.36,0.36,6.0,5.0,6.0,7.0,7.0,6.0,0.32437851699447723,0.3015113445777627,-0.2742482877978204,0.7683498199278324,0.7616095469143996,0.7616095469143996,1.420126676228678,0.9610744623271419,1.3522468075656264,1.2351231781710248,0.94237337708436,0.7337993857053429,0.9323587193971702
6,long,no distraction,filtered,1.0,0.7843536615371705,0,0.16,0.16,5.0,3.0,3.0,6.0,6.0,6.0,0.19105936510158641,0.3015113445777627,-0.43344539372237095,-0.5488212999484517,-1.966544053973001,-1.966544053973001,0.5232045649263549,-1.135815273659349,-0.1690308509457034,0.8116523742266735,0.5524257727735904,0.7337993857053429,-1.51890838701351
13,short,with distraction,none,0.9,0.883905577659607,0,0.37,0.37,6.0,1.0,2.0,1.0,1.0,1.0,0.35031418191756347,-1.3546559816205075,0.19187308764727382,-0.508000508000762,0.8246211251235334,0.8246211251235334,0.8838834764831845,-1.7888543819998317,-0.13018891098082375,-0.6943138434075835,-0.30151134457776335,-0.6546536707079771,0.21777461040399368
13,short,with distraction,static,1.0,0.7557541370391846,0,0.37,0.37,6.0,4.0,1.0,4.0,1.0,2.0,0.36400268266555835,0.7059474833797034,-1.1758941388128514,-0.508000508000762,0.8246211251235334,0.8246211251235334,0.8838834764831845,0.22360679774997907,-0.9113223768657669,1.5779860077445078,-0.30151134457776335,0.6546536707079771,0.4478855176608491
13,short,with distraction,filtered,1.0,0.8993087530136108,0,0.37,0.37,6.0,3.0,2.0,2.0,1.0,2.0,0.3466932570875951,0.7059474833797034,0.35627200763309674,-0.508000508000762,0.8246211251235334,0.8246211251235334,0.8838834764831845,-0.4472135954999578,-0.13018891098082375,0.06311944030978026,-0.30151134457776335,0.6546536707079771,0.15690495688441786
13,short,no distraction,none,0.9,0.7264779806137085,0,0.36,0.36,4.0,4.0,1.0,1.0,1.0,1.0,0.32019084112211504,-1.3546559816205075,-1.4883601328089027,-0.508000508000762,0.5335783750799336,0.5335783750799336,-0.17677669529663673,0.22360679774997907,-0.9113223768657669,-0.6943138434075835,-0.30151134457776335,-0.6546536707079771,-0.2886146142204382
13,short,no distraction,static,1.0,0.7665868997573853,0,0.36,0.36,6.0,2.0,1.0,3.0,1.0,3.0,0.38794297521847276,0.7059474833797034,-1.0602754789972335,-0.508000508000762,0.5335783750799336,0.5335783750799336,0.8838834764831845,-1.1180339887498947,-0.9113223768657669,0.8205527240271441,-0.30151134457776335,1.9639610121239313,0.8503344447394873
13,short,no distraction,filtered,1.0,0.7626155217488607,4,0.29,0.29,5.0,6.0,5.0,1.0,1.0,1.0,0.26807281873638006,0.7059474833797034,-1.1026622103335857,2.5400025400038104,-1.5037208752252638,-1.5037208752252638,0.3535533905932739,1.565247584249853,2.213211486674006,-0.6943138434075835,-0.30151134457776335,-0.6546536707079771,-1.1647460208955869
13,long,with distraction,none,0.8888888888888888,0.9786174032423232,1,0.37,0.37,2.0,2.0,1.0,1.0,1.0,1.0,0.34829356516837284,-1.583611922176088,1.2027375021484603,0.25400025400038106,0.8246211251235334,0.8246211251235334,-1.237436867076458,-1.1180339887498947,-0.9113223768657669,-0.6943138434075835,-0.30151134457776335,-0.6546536707079771,0.1838069785986798
13,long,with distraction,static,0.9,0.9845932960510254,0,0.36,0.36,6.0,3.0,2.0,5.0,1.0,3.0,0.38287148396700715,-1.3546559816205075,1.2665185278865285,-0.508000508000762,0.5335783750799336,0.5335783750799336,0.8838834764831845,-0.4472135954999578,-0.13018891098082375,2.3354192914618714,-0.30151134457776335,1.9639610121239313,0.7650800056665376
13,long,with distraction,filtered,1.0,1.0131699017116003,3,0.33,0.33,1.0,4.0,3.0,1.0,1.0,1.0,0.24224713891876226,0.7059474833797034,1.5715181788992723,1.7780017780026671,-0.3395498750508643,-0.3395498750508643,-1.7677669529663687,0.22360679774997907,0.6509445549041194,-0.6943138434075835,-0.30151134457776335,-0.6546536707079771,-1.5988893009204357
13,long,no distraction,none,1.0,0.8567653179168702,0,0.32,0.32,4.0,4.0,1.0,1.0,1.0,1.0,0.40642427117748064,0.7059474833797034,-0.0977963660398101,-0.508000508000762,-0.6305926250944641,-0.6305926250944641,-0.17677669529663673,0.22360679774997907,-0.9113223768657669,-0.6943138434075835,-0.30151134457776335,-0.6546536707079771,1.1610147638411035
13,long,no distraction,static,1.0,0.844671106338501,0,0.34,0.34,1.0,5.0,3.0,2.0,2.0,1.0,0.40753642916843147,0.7059474833797034,-0.2268785374666978,-0.508000508000762,-0.048507125007264486,-0.048507125007264486,-1.7677669529663687,0.894427190999916,0.6509445549041194,0.06311944030978026,3.3166247903554003,-0.6546536707079771,1.1797107254385153
13,long,no distraction,filtered,1.0,0.9186729907989502,0,0.26,0.26,5.0,6.0,4.0,1.0,1.0,1.0,0.22372465167600813,0.7059474833797034,0.5629475602444589,-0.508000508000762,-2.3768491253560615,-2.3768491253560615,0.3535533905932739,1.565247584249853,1.4320780207890627,-0.6943138434075835,-0.30151134457776335,-0.6546536707079771,-1.910262067197124
14,short,with distraction,none,0.9,0.9547828197479248,0,0.37,0.37,4.0,4.0,1.0,1.0,1.0,1.0,0.3662791715794819,-1.000000000000001,0.36970598697333434,-0.5773502691896258,0.7838950231622845,0.7838950231622845,-0.3015113445777642,-0.3015113445777625,-0.30151134457776335,-0.3015113445777635,-0.30151134457776335,-0.6546536707079771,1.1351325318006618
14,short,with distraction,static,1.0,0.9368977785110474,0,0.34,0.34,4.0,4.0,1.0,1.0,1.0,1.0,0.326789937272117,0.9999999999999989,0.2529869203824764,-0.5773502691896258,0.3359550099266942,0.3359550099266942,-0.3015113445777642,-0.3015113445777625,-0.30151134457776335,-0.3015113445777635,-0.30151134457776335,-0.6546536707079771,0.4863181348144191
14,short,with distraction,filtered,1.0,0.9178054809570313,0,0.36,0.36,4.0,4.0,1.0,1.0,1.0,1.0,0.35469285752026186,0.9999999999999989,0.1283892121599849,-0.5773502691896258,0.6345816854170875,0.6345816854170875,-0.3015113445777642,-0.3015113445777625,-0.30151134457776335,-0.3015113445777635,-0.30151134457776335,-0.6546536707079771,0.9447675500156371
14,short,no distraction,none,1.0,0.7039976649814181,1,0.31,0.31,4.0,4.0,1.0,1.0,1.0,1.0,0.261385031458203,0.9999999999999989,-1.2669359861430267,1.7320508075688774,-0.11198500330889696,-0.11198500330889696,-0.3015113445777642,-0.3015113445777625,-0.30151134457776335,-0.3015113445777635,-0.30151134457776335,-0.6546536707079771,-0.5882948646501514
14,short,no distraction,static,0.9,0.6440250635147095,0,0.13,0.13,4.0,4.0,1.0,1.0,1.0,1.0,0.16396335608008775,-1.000000000000001,-1.6583215005239764,-0.5773502691896258,-2.7996250827224416,-2.7996250827224416,-0.3015113445777642,-0.3015113445777625,-0.30151134457776335,-0.3015113445777635,-0.30151134457776335,-0.6546536707079771,-2.188948477527439
14,short,no distraction,filtered,0.9,0.7868848085403443,0,0.34,0.34,4.0,4.0,1.0,1.0,1.0,1.0,0.30706280281547926,-1.000000000000001,-0.7260085205338167,-0.5773502691896258,0.3359550099266942,0.3359550099266942,-0.3015113445777642,-0.3015113445777625,-0.30151134457776335,-0.3015113445777635,-0.30151134457776335,-0.6546536707079771,0.1621981798128391
14,long,with distraction,none,1.0,1.124750640657213,1,0.33,0.33,4.0,4.0,1.0,1.0,1.0,1.0,0.26989499331565686,0.9999999999999989,1.4789282215918935,1.7320508075688774,0.18664167218149713,0.18664167218149713,-0.3015113445777642,-0.3015113445777625,-0.30151134457776335,-0.3015113445777635,-0.30151134457776335,-0.6546536707079771,-0.4484748385654704
14,long,with distraction,static,0.9,1.1564157009124756,0,0.37,0.37,4.0,4.0,2.0,1.0,2.0,2.0,0.3411746519381409,-1.000000000000001,1.685576684270127,-0.5773502691896258,0.7838950231622845,0.7838950231622845,-0.3015113445777642,-0.3015113445777625,3.3166247903554003,-0.3015113445777635,3.3166247903554003,0.6546536707079771,0.7226612834106124
14,long,with distraction,filtered,1.0,1.008585188123915,1,0.26,0.26,6.0,5.0,1.0,5.0,1.0,3.0,0.24977099275908596,0.9999999999999989,0.7208241160316416,1.7320508075688774,-0.8585516920348814,-0.8585516920348814,3.3166247903553994,3.3166247903554007,-0.30151134457776335,3.3166247903554,-0.30151134457776335,1.9639610121239313,-0.779115366675868
14,long,no distraction,none,0.9,0.798118782043457,0,0.37,0.37,4.0,4.0,1.0,1.0,1.0,1.0,0.2918924188311408,-1.000000000000001,-0.6526948007596555,-0.5773502691896258,0.7838950231622845,0.7838950231622845,-0.3015113445777642,-0.3015113445777625,-0.30151134457776335,-0.3015113445777635,-0.30151134457776335,-0.6546536707079771,-0.08705364057539751
14,long,no distraction,static,0.9,0.7715209722518921,0,0.36,0.36,4.0,4.0,1.0,1.0,1.0,2.0,0.38966739503905157,-1.000000000000001,-0.8262740221388876,-0.5773502691896258,0.6345816854170875,0.6345816854170875,-0.3015113445777642,-0.3015113445777625,-0.30151134457776335,-0.3015113445777635,-0.30151134457776335,0.6546536707079771,1.5194047610970918
14,long,no distraction,filtered,1.0,0.973801565170288,0,0.27,0.27,4.0,4.0,1.0,1.0,1.0,3.0,0.24371628041535498,0.9999999999999989,0.49382368868990933,-0.5773502691896258,-0.7092383542896843,-0.7092383542896843,-0.3015113445777642,-0.3015113445777625,-0.30151134457776335,-0.3015113445777635,-0.30151134457776335,1.9639610121239313,-0.8785952529569326
10,short,with distraction,none,1.0,0.8836818218231202,0,0.18,0.18,6.0,6.0,1.0,1.0,1.0,1.0,0.18018710529485055,0.0,0.8122879855316354,-0.30151134457776363,-2.023557938349634,-2.023557938349634,0.5345224838248483,0.42008402520840293,-0.9258200997725514,-0.8835412617927489,-0.8835412617927489,-0.8835412617927489,-1.6013899110607392
10,short,with distraction,static,1.0,0.8152926921844482,0,0.37,0.37,6.0,6.0,2.0,2.0,2.0,2.0,0.3606011095318485,0.0,0.31487554363980347,-0.30151134457776363,1.1804087973706199,1.1804087973706199,0.5345224838248483,0.42008402520840293,0.0,0.08032193289024983,0.08032193289024983,0.08032193289024983,1.3663370223537104
10,short,with distraction,filtered,1.0,0.8281010866165162,0,0.29,0.29,6.0,6.0,2.0,2.0,2.0,2.0,0.27371753608098476,0.0,0.408034424076352,-0.30151134457776363,-0.16862982819580297,-0.16862982819580297,0.5345224838248483,0.42008402520840293,0.0,0.08032193289024983,0.08032193289024983,0.08032193289024983,-0.06285757976101644
10,short,no distraction,none,1.0,0.5348828077316284,0,0.35,0.35,6.0,6.0,1.0,1.0,1.0,1.0,0.31107596317739217,0.0,-1.7246205881754528,-0.30151134457776363,0.843149140979014,0.843149140979014,0.5345224838248483,0.42008402520840293,-0.9258200997725514,-0.8835412617927489,-0.8835412617927489,-0.8835412617927489,0.5516712687776278
10,short,no distraction,static,1.0,0.611826491355896,0,0.35,0.35,6.0,6.0,2.0,2.0,2.0,2.0,0.2763813136791141,0.0,-1.1649885858103077,-0.30151134457776363,0.843149140979014,0.843149140979014,0.5345224838248483,0.42008402520840293,0.0,0.08032193289024983,0.08032193289024983,0.08032193289024983,-0.01903967019225707
10,short,no distraction,filtered,1.0,0.5774736166000366,0,0.3,0.3,6.0,6.0,2.0,2.0,2.0,2.0,0.24997145250364453,0.0,-1.4148462372908406,-0.30151134457776363,0.0,0.0,0.5345224838248483,0.42008402520840293,0.0,0.08032193289024983,0.08032193289024983,0.08032193289024983,-0.4534696727280839
10,long,with distraction,none,1.0,0.9198107719421387,1,0.28,0.28,5.0,6.0,1.0,1.0,1.0,1.0,0.25994801481244023,0.0,1.0750635084347246,3.3166247903554,-0.337259656391605,-0.337259656391605,-1.069044967649698,0.42008402520840293,-0.9258200997725514,-0.8835412617927489,-0.8835412617927489,-0.8835412617927489,-0.2893598366213105
10,long,with distraction,static,1.0,0.9471400022506714,0,0.35,0.35,5.0,5.0,2.0,2.0,2.0,2.0,0.40006208116195136,0.0,1.2738363142097613,-0.30151134457776363,0.843149140979014,0.843149140979014,-1.069044967649698,-1.260252075625209,0.0,0.08032193289024983,0.08032193289024983,0.08032193289024983,2.015451756105315
10,long,with distraction,filtered,1.0,0.9369807243347168,0,0.24,0.24,6.0,6.0,5.0,5.0,5.0,5.0,0.24554495618834235,0.0,1.199945167141043,-0.30151134457776363,-1.011778969174817,-1.011778969174817,0.5345224838248483,0.42008402520840293,2.7774602993176543,2.971911516939246,2.971911516939246,2.971911516939246,-0.5262834899876652
10,long,no distraction,none,1.0,0.7989681005477905,0,0.3,0.3,4.0,4.0,1.0,1.0,1.0,1.0,0.24719382075068438,0.0,0.19614241994341372,-0.30151134457776363,0.0,0.0,-2.6726124191242446,-2.9405881764588204,-0.9258200997725514,-0.8835412617927489,-0.8835412617927489,-0.8835412617927489,-0.4991604304895401
10,long,no distraction,static,1.0,0.713866114616394,0,0.37,0.37,6.0,6.0,3.0,2.0,2.0,2.0,0.3276045920453674,0.0,-0.42282709839424193,-0.30151134457776363,1.1804087973706199,1.1804087973706199,0.5345224838248483,0.42008402520840293,0.9258200997725514,0.08032193289024983,0.08032193289024983,0.08032193289024983,0.8235595696407068
10,long,no distraction,filtered,1.0,0.695982027053833,0,0.22,0.22,6.0,6.0,2.0,2.0,2.0,2.0,0.19817733052192393,0.0,-0.5529028533058897,-0.30151134457776363,-1.3490386255664224,-1.3490386255664224,0.5345224838248483,0.42008402520840293,0.0,0.08032193289024983,0.08032193289024983,0.08032193289024983,-1.3054590260367431
1,short,with distraction,none,1.0,1.0553877694266183,3,0.36,0.36,4.0,4.0,1.0,1.0,1.0,1.0,0.3201351796266312,0.3015113445777627,-0.0018781556024075614,2.9968831160415577,0.8544226254106849,0.8544226254106849,-0.16903085094570316,-0.3325800367019057,-0.5080005080007621,-0.8392543274162825,-1.260252075625209,-1.1669199319831562,0.34467404527051104
1,short,with distraction,static,1.0,1.1440714597702026,0,0.37,0.37,2.0,3.0,4.0,1.0,4.0,2.0,0.3669862491820914,0.3015113445777627,0.4320022137508028,-0.4833682445228319,0.9612254535870207,0.9612254535870207,-1.183215956619923,-0.9027172424766016,1.7780017780026671,-0.8392543274162825,0.0,-0.7293249574894727,0.8790558229184968
1,short,with distraction,filtered,1.0,1.2991404268476698,1,0.11,0.11,7.0,7.0,1.0,7.0,7.0,6.0,0.18540500619912084,0.3015113445777627,1.1906691168772536,0.6767155423319645,-1.8156480789977067,-1.8156480789977067,1.3522468075656267,1.3778315806221817,-0.5080005080007621,1.3987572123604708,1.260252075625209,1.0210549404852618,-1.1920539368684486
1,short,no distraction,none,1.0,0.9100568294525146,0,0.36,0.36,4.0,4.0,1.0,1.0,1.0,1.0,0.345237535510721,0.3015113445777627,-0.712902264659175,-0.4833682445228319,0.8544226254106849,0.8544226254106849,-0.16903085094570316,-0.3325800367019057,-0.5080005080007621,-0.8392543274162825,-1.260252075625209,-1.1669199319831562,0.6309907011712502
1,short,no distraction,static,0.9,0.7883159637451171,0,0.32,0.32,2.0,4.0,5.0,1.0,5.0,3.0,0.2905348722075778,-3.3166247903554016,-1.308513155160716,-0.4833682445228319,0.42721131270534246,0.42721131270534246,-1.183215956619923,-0.3325800367019057,2.5400025400038104,-0.8392543274162825,0.42008402520840293,-0.291729982995789,0.00705390025341308
1,short,no distraction,filtered,1.0,0.7856826782226562,0,0.28,0.28,7.0,7.0,1.0,7.0,6.0,7.0,0.25766599696357834,0.3015113445777627,-1.3213963684175316,-0.4833682445228319,0.0,0.0,1.3522468075656267,1.3778315806221817,-0.5080005080007621,1.3987572123604708,0.8401680504168059,1.4586499149789456,-0.36784742321341185
1,long,with distraction,none,1.0,1.4002676248550414,0,0.1,0.1,4.0,4.0,1.0,1.0,1.0,1.0,0.1415051408376582,0.3015113445777627,1.6854287040471374,-0.4833682445228319,-1.9224509071740423,-1.9224509071740423,-0.16903085094570316,-0.3325800367019057,-0.5080005080007621,-0.8392543274162825,-1.260252075625209,-1.1669199319831562,-1.6927743753334785
1,long,with distraction,static,1.0,1.1752230644226074,0,0.3,0.3,6.0,6.0,1.0,6.0,6.0,5.0,0.45550537790178075,0.3015113445777627,0.5844098287267434,-0.4833682445228319,0.21360565635267095,0.21360565635267095,0.8451542547285167,0.807694374847486,-0.5080005080007621,1.025755289064345,0.8401680504168059,0.5834599659915782,1.8887021300339255
1,long,with distraction,filtered,1.0,1.0517164945602417,0,0.2,0.2,6.0,6.0,1.0,6.0,6.0,6.0,0.19962482842305157,0.3015113445777627,-0.019839678052018167,-0.4833682445228319,-0.8544226254106856,-0.8544226254106856,0.8451542547285167,0.807694374847486,-0.5080005080007621,1.025755289064345,0.8401680504168059,1.0210549404852618,-1.0298631064357024
1,long,no distraction,none,1.0,1.3151596307754516,0,0.37,0.37,1.0,1.0,1.0,1.0,1.0,1.0,0.3725721642647655,0.3015113445777627,1.2690422437735587,-0.4833682445228319,0.9612254535870207,0.9612254535870207,-1.690308509457033,-2.042991654025993,-0.5080005080007621,-0.8392543274162825,-1.260252075625209,-1.1669199319831562,0.9427685889234774
1,long,no distraction,static,1.0,0.8509555657704672,1,0.35,0.35,3.0,3.0,2.0,1.0,3.0,6.0,0.3233157356658544,0.3015113445777627,-1.0020521412177719,0.6767155423319645,0.7476197972343491,0.7476197972343491,-0.6761234037828131,-0.9027172424766016,0.254000254000381,-0.8392543274162825,-0.42008402520840293,1.0210549404852618,0.3809513641508666
1,long,no distraction,filtered,1.0,0.8932823896408081,0,0.24,0.24,6.0,6.0,1.0,6.0,7.0,5.0,0.22050910633614268,0.3015113445777627,-0.7949703440658746,-0.4833682445228319,-0.42721131270534307,-0.42721131270534307,0.8451542547285167,0.807694374847486,-0.5080005080007621,1.025755289064345,1.260252075625209,0.5834599659915782,-0.7916577108709059
20,short,with distraction,none,1.0,0.8778649091720581,0,0.37,0.37,4.0,4.0,1.0,1.0,1.0,1.0,0.3623675957939325,0.0,0.9318541535951016,-0.30151134457776363,0.8039740149107713,0.8039740149107713,0.0,-0.4888129019342116,-0.8914003559538186,-0.8320502943378437,-1.1355499479153377,-0.7671992600910911,0.9478289441010735
20,short,with distraction,static,1.0,0.9563004493713378,0,0.34,0.34,2.0,3.0,7.0,2.0,6.0,1.0,0.3416269286047794,0.0,1.611181782503424,-0.30151134457776363,0.4231442183740903,0.4231442183740903,-1.7320508075688774,-1.1405634378464937,2.1648294358878455,-0.2773500981126146,1.2977713690461001,-0.7671992600910911,0.6337945849270552
20,short,with distraction,filtered,1.0,0.8160762548446655,0,0.16,0.16,4.0,4.0,1.0,1.0,1.0,1.0,0.21168666375725842,0.0,0.3967046546432355,-0.30151134457776363,-1.8618345608459979,-1.8618345608459979,0.0,-0.4888129019342116,-0.8914003559538186,-0.8320502943378437,-1.1355499479153377,-0.7671992600910911,-1.3336304467823332
20,short,no distraction,none,1.0,0.5897047519683838,0,0.37,0.37,4.0,4.0,1.0,1.0,1.0,1.0,0.34582612152929465,0.0,-1.5638914719423753,-0.30151134457776363,0.8039740149107713,0.8039740149107713,0.0,-0.4888129019342116,-0.8914003559538186,-0.8320502943378437,-1.1355499479153377,-0.7671992600910911,0.6973745482460687
